education,gender,nuts1,parameter_set,population
level_one,female,UKM,19,406058.85542748193
level_two,male,UKC,19,292084.3746312294
level_two,male,UKD,19,724001.201575259
level_two,male,UKE,19,596804.7913965095
level_two,male,UKF,19,525461.4054913319
level_two,male,UKG,19,545133.7707865577
level_two,male,UKH,19,570135.4234525574
level_two,male,UKI,19,574751.3094454422
level_two,male,UKJ,19,877015.1746631374
level_two,male,UKK,19,609374.0901524972
level_two,male,UKL,19,322838.2688975233
level_two,male,UKM,19,579749.2525032342
level_two,female,UKC,19,240156.2144375785
level_two,female,UKD,19,648864.8305123092
level_two,female,UKE,19,495466.0725274184
level_two,female,UKF,19,458673.9025770024
level_two,female,UKG,19,472629.90351197304
level_two,female,UKH,19,536604.5547373514
level_two,female,UKI,19,558869.3578523071
level_two,female,UKJ,19,765068.5162014519
level_two,female,UKK,19,540015.3897559304
level_two,female,UKL,19,260258.99005423125
level_two,female,UKM,19,432630.16691951995
level_three,male,UKC,19,165060.6077623749
level_three,male,UKD,19,499274.18093481445
level_three,male,UKE,19,403183.6305338416
level_three,male,UKF,19,367619.46821974986
level_three,male,UKG,19,387006.6240728976
level_three,male,UKH,19,419047.6095579468
level_three,male,UKI,19,593392.1340864855
level_three,male,UKJ,19,607262.365627992
level_three,male,UKK,19,386076.3632359487
level_three,male,UKL,19,229169.40319809128
level_three,male,UKM,19,448633.3850147081
level_three,female,UKC,19,180828.72340789865
level_three,female,UKD,19,461880.14939586556
level_three,female,UKE,19,375119.2057251683
level_three,female,UKF,19,350268.4327856825
level_three,female,UKG,19,389731.1408253427
level_three,female,UKH,19,425322.8827612153
level_three,female,UKI,19,598828.5945294551
level_three,female,UKJ,19,618019.7109543266
level_three,female,UKK,19,384801.7135858687
level_three,female,UKL,19,228249.4470567856
level_three,female,UKM,19,512584.0037657335
level_four,male,UKC,19,228215.5333799656
level_four,male,UKD,19,699671.6257535741
level_four,male,UKE,19,477965.28485073434
level_four,male,UKF,19,403355.6395402882
level_four,male,UKG,19,522141.47333411244
level_four,male,UKH,19,656203.5325660132
level_four,male,UKI,19,1563823.0440409053
level_four,male,UKJ,19,1103647.9831993212
level_four,male,UKK,19,602137.6418678913
level_four,male,UKL,19,286674.3237495403
level_four,male,UKM,19,562297.2148947959
level_four,female,UKC,19,266689.94149420585
level_four,female,UKD,19,808616.7003306834
level_four,female,UKE,19,551582.5870833371
level_four,female,UKF,19,462691.066882623
level_four,female,UKG,19,594404.7574403017
level_four,female,UKH,19,683353.7549662011
level_four,female,UKI,19,1581177.2030876142
level_four,female,UKJ,19,1262525.077097972
level_four,female,UKK,19,698601.7273523904
level_four,female,UKL,19,356952.0033961784
level_four,female,UKM,19,712268.3566776839
no_qualifications,male,UKC,20,96289.95399960985
no_qualifications,male,UKD,20,276652.82711112814
no_qualifications,male,UKE,20,197709.5363176621
no_qualifications,male,UKF,20,140060.06567417967
no_qualifications,male,UKG,20,274135.97997236665
no_qualifications,male,UKH,20,186269.9830537264
no_qualifications,male,UKI,20,225812.8944976553
no_qualifications,male,UKJ,20,194910.58153294944
no_qualifications,male,UKK,20,117716.07330179561
no_qualifications,male,UKL,20,117541.19078967393
no_qualifications,male,UKM,20,212903.9426152848
no_qualifications,female,UKC,20,107868.63847365044
no_qualifications,female,UKD,20,277454.59321747016
no_qualifications,female,UKE,20,216945.7918453764
no_qualifications,female,UKF,20,149050.74574835307
no_qualifications,female,UKG,20,281580.87614259723
no_qualifications,female,UKH,20,188026.41526838136
no_qualifications,female,UKI,20,231625.92328457575
no_qualifications,female,UKJ,20,201282.68768006956
no_qualifications,female,UKK,20,113672.31275190272
no_qualifications,female,UKL,20,126503.07364621048
no_qualifications,female,UKM,20,229775.09323476846
level_one,male,UKC,20,250058.51304527448
level_one,male,UKD,20,597475.3979840592
level_one,male,UKE,20,430736.6100756617
level_one,male,UKF,20,403704.6788605446
level_one,male,UKG,20,502350.6621787561
level_one,male,UKH,20,536409.8709172814
level_one,male,UKI,20,436557.5283889466
level_one,male,UKJ,20,693724.5618936925
level_one,male,UKK,20,458508.44680673734
level_one,male,UKL,20,266417.97483758687
level_one,male,UKM,20,307712.64254618756
level_one,female,UKC,20,305666.6772705563
level_one,female,UKD,20,743987.2862398656
level_one,female,UKE,20,564802.3241016166
level_one,female,UKF,20,502046.1022511962
level_one,female,UKG,20,588522.4618012465
level_one,female,UKH,20,661445.3015595495
level_one,female,UKI,20,522602.72563639964
level_one,female,UKJ,20,829516.4426630265
level_one,female,UKK,20,555805.8377206782
level_one,female,UKL,20,315609.789316336
level_one,female,UKM,20,405893.97115355654
level_two,male,UKC,20,293407.2000089034
level_two,male,UKD,20,723827.9136018173
level_two,male,UKE,20,594337.892812306
level_two,male,UKF,20,525886.8095521133
level_two,male,UKG,20,544472.0431568528
level_two,male,UKH,20,569291.1492526138
level_two,male,UKI,20,574798.6449342896
level_two,male,UKJ,20,878088.4076637255
level_two,male,UKK,20,609811.3146982897
level_two,male,UKL,20,323447.9706658384
level_two,male,UKM,20,580215.1522093265
level_two,female,UKC,20,239499.01383983527
level_two,female,UKD,20,648484.8341257898
level_two,female,UKE,20,496271.0078015705
level_two,female,UKF,20,460567.95826738625
level_two,female,UKG,20,473353.5312308338
level_two,female,UKH,20,535176.8123956512
level_two,female,UKI,20,560103.8301056777
level_two,female,UKJ,20,763835.8596267577
level_two,female,UKK,20,539299.7570020838
level_two,female,UKL,20,260224.1766459017
level_two,female,UKM,20,433297.23896683153
level_three,male,UKC,20,164764.22382967774
level_three,male,UKD,20,498354.07419443433
level_three,male,UKE,20,401878.287805115
level_three,male,UKF,20,367491.35773996817
level_three,male,UKG,20,388296.10592606297
level_three,male,UKH,20,419846.87220631173
level_three,male,UKI,20,594974.16068983
level_three,male,UKJ,20,607096.1790179659
level_three,male,UKK,20,384702.6683364138
level_three,male,UKL,20,229279.86695963625
level_three,male,UKM,20,448220.8725748862
level_three,female,UKC,20,181412.5548751153
level_three,female,UKD,20,461989.47345847887
level_three,female,UKE,20,373874.02107258386
level_three,female,UKF,20,349732.44388885994
level_three,female,UKG,20,391076.85105921654
level_three,female,UKH,20,425501.86886837694
level_three,female,UKI,20,597577.6363648974
level_three,female,UKJ,20,615260.5961009806
level_three,female,UKK,20,386411.3865306002
level_three,female,UKL,20,228942.09383203587
level_three,female,UKM,20,512394.2326201075
level_four,male,UKC,20,228725.3115832047
level_four,male,UKD,20,698661.276249118
level_four,male,UKE,20,479641.1739797858
level_four,male,UKF,20,404676.11054258846
level_four,male,UKG,20,522351.65849207
level_four,male,UKH,20,656551.5376708643
level_four,male,UKI,20,1562209.2626339502
level_four,male,UKJ,20,1106801.4739815877
level_four,male,UKK,20,601344.7742250881
level_four,male,UKL,20,286107.17463128554
level_four,male,UKM,20,563572.1615247772
level_four,female,UKC,20,266542.13046066085
level_four,female,UKD,20,808582.3012111514
level_four,female,UKE,20,552037.594730335
level_four,female,UKF,20,461966.3953094197
level_four,female,UKG,20,595863.8291299777
level_four,female,UKH,20,684052.8833426496
level_four,female,UKI,20,1577891.6826534611
level_four,female,UKJ,20,1261579.4520078164
level_four,female,UKK,20,697480.909263592
level_four,female,UKL,20,356430.7420004414
level_four,female,UKM,20,710496.8304520978
no_qualifications,male,UKC,21,96189.41860654893
no_qualifications,male,UKD,21,276456.79572202935
no_qualifications,male,UKE,21,198308.41499187853
no_qualifications,male,UKF,21,140643.38695202695
no_qualifications,male,UKG,21,273325.9042927832
no_qualifications,male,UKH,21,185055.28032685793
no_qualifications,male,UKI,21,225086.81258400634
no_qualifications,male,UKJ,21,194827.97044985107
no_qualifications,male,UKK,21,117501.4477079445
no_qualifications,male,UKL,21,117374.09985916014
no_qualifications,male,UKM,21,212789.44029233058
no_qualifications,female,UKC,21,107824.78400329233
no_qualifications,female,UKD,21,277710.4279241973
no_qualifications,female,UKE,21,217559.33880109753
no_qualifications,female,UKF,21,149191.46052911144
no_qualifications,female,UKG,21,280767.8825603811
no_qualifications,female,UKH,21,187600.80288248052
no_qualifications,female,UKI,21,230864.76983150287
no_qualifications,female,UKJ,21,200962.6012803214
no_qualifications,female,UKK,21,113137.26426995934
no_qualifications,female,UKL,21,126274.91595489024
no_qualifications,female,UKM,21,229591.271711723
level_one,male,UKC,21,251500.4545091439
level_one,male,UKD,21,596819.5275776573
level_one,male,UKE,21,431899.9789154848
level_one,male,UKF,21,403571.4750982027
level_one,male,UKG,21,502510.6960527775
level_one,male,UKH,21,536818.1122438003
level_one,male,UKI,21,436943.34092479094
level_one,male,UKJ,21,694261.4405879447
level_one,male,UKK,21,457305.0842917004
level_one,male,UKL,21,265952.67698948056
level_one,male,UKM,21,308533.8949181182
level_one,female,UKC,21,305181.6385813845
level_one,female,UKD,21,744665.0513592395
level_one,female,UKE,21,564704.5938014461
level_one,female,UKF,21,503987.9495232704
level_one,female,UKG,21,589011.7579967254
level_one,female,UKH,21,661621.2239637884
level_one,female,UKI,21,521726.88745923183
level_one,female,UKJ,21,828056.2398521638
level_one,female,UKK,21,555476.9799383042
level_one,female,UKL,21,316515.2273056512
level_one,female,UKM,21,405580.98231918266
level_two,male,UKC,21,292626.7645548677
level_two,male,UKD,21,722236.4674534996
level_two,male,UKE,21,595011.0373092538
level_two,male,UKF,21,526613.088193607
level_two,male,UKG,21,545279.9806322213
level_two,male,UKH,21,569962.1988546877
level_two,male,UKI,21,574882.3809218816
level_two,male,UKJ,21,878313.5017547834
level_two,male,UKK,21,609222.6390633325
level_two,male,UKL,21,322664.0730716919
level_two,male,UKM,21,578698.9350757992
level_two,female,UKC,21,240040.9280549719
level_two,female,UKD,21,648286.8016152894
level_two,female,UKE,21,496362.3151918872
level_two,female,UKF,21,458695.910942487
level_two,female,UKG,21,472848.9341342163
level_two,female,UKH,21,536277.7714608449
level_two,female,UKI,21,560643.5019707198
level_two,female,UKJ,21,765088.2558246271
level_two,female,UKK,21,539036.4425252146
level_two,female,UKL,21,259420.77064576838
level_two,female,UKM,21,433601.867378827
level_three,male,UKC,21,164743.15091423108
level_three,male,UKD,21,499772.72099524294
level_three,male,UKE,21,402137.90098671557
level_three,male,UKF,21,366189.00824440754
level_three,male,UKG,21,387212.15086610295
level_three,male,UKH,21,419524.2280025053
level_three,male,UKI,21,592027.7727305961
level_three,male,UKJ,21,607831.9751515791
level_three,male,UKK,21,383380.13349198835
level_three,male,UKL,21,229621.30109122553
level_three,male,UKM,21,449472.61718765984
level_three,female,UKC,21,180731.6048059339
level_three,female,UKD,21,461693.68642138253
level_three,female,UKE,21,373932.6984181992
level_three,female,UKF,21,349071.31987509725
level_three,female,UKG,21,389283.30603648047
level_three,female,UKH,21,426495.22306834656
level_three,female,UKI,21,597865.3909969148
level_three,female,UKJ,21,618209.0803890132
level_three,female,UKK,21,385022.7651823995
level_three,female,UKL,21,227449.07756254898
level_three,female,UKM,21,513763.9911066497
level_four,male,UKC,21,228234.40996619678
level_four,male,UKD,21,698341.7457412007
level_four,male,UKE,21,480538.2329497227
level_four,male,UKF,21,404922.16007989855
level_four,male,UKG,21,522376.82800008584
level_four,male,UKH,21,656464.9451290099
level_four,male,UKI,21,1562181.9145226288
level_four,male,UKJ,21,1104976.0372154429
level_four,male,UKK,21,600748.9606239604
level_four,male,UKL,21,286198.5526184792
level_four,male,UKM,21,563473.5536540848
level_four,female,UKC,21,265609.84168136405
level_four,female,UKD,21,810152.3259221507
level_four,female,UKE,21,552913.2332337381
level_four,female,UKF,21,462936.6786370738
level_four,female,UKG,21,595044.2324528183
level_four,female,UKH,21,684222.6962430454
level_four,female,UKI,21,1580917.0327519511
level_four,female,UKJ,21,1262293.4750200247
level_four,female,UKK,21,699352.4688727574
level_four,female,UKL,21,356252.25959393143
level_four,female,UKM,21,712601.0391908616
no_qualifications,male,UKC,22,96504.91357458953
no_qualifications,male,UKD,22,275758.416067034
no_qualifications,male,UKE,22,198616.39310957797
no_qualifications,male,UKF,22,140593.86288722922
no_qualifications,male,UKG,22,272554.95758412045
no_qualifications,male,UKH,22,186889.22690139417
no_qualifications,male,UKI,22,225538.36658486244
no_qualifications,male,UKJ,22,193963.5117243834
no_qualifications,male,UKK,22,117789.41119389365
no_qualifications,male,UKL,22,118077.43374929158
no_qualifications,male,UKM,22,213171.25472713288
no_qualifications,female,UKC,22,107610.10606782783
no_qualifications,female,UKD,22,276089.3021663583
no_qualifications,female,UKE,22,217384.3839549241
no_qualifications,female,UKF,22,148887.2849233292
no_qualifications,female,UKG,22,281130.4592553776
no_qualifications,female,UKH,22,188052.96062424904
no_qualifications,female,UKI,22,231353.65195011263
no_qualifications,female,UKJ,22,200873.73819606198
no_qualifications,female,UKK,22,113684.61543335248
no_qualifications,female,UKL,22,126280.88019433682
no_qualifications,female,UKM,22,229922.9324770353
level_one,male,UKC,22,250673.57890258092
level_one,male,UKD,22,597207.2337892104
level_one,male,UKE,22,431431.14117432694
level_one,male,UKF,22,403865.39491380315
level_one,male,UKG,22,501768.85949477064
level_one,male,UKH,22,537067.5097455314
level_one,male,UKI,22,436873.4143527106
level_one,male,UKJ,22,692455.2606149208
level_one,male,UKK,22,458254.78988504445
level_one,male,UKL,22,266122.20237856277
level_one,male,UKM,22,308697.31505239423
level_one,female,UKC,22,305304.35834563803
level_one,female,UKD,22,745672.9016404741
level_one,female,UKE,22,565737.6963690391
level_one,female,UKF,22,504227.20944013464
level_one,female,UKG,22,589813.2683507149
level_one,female,UKH,22,661165.1195940974
level_one,female,UKI,22,523262.7248100623
level_one,female,UKJ,22,828112.4014961337
level_one,female,UKK,22,554620.1635477183
level_one,female,UKL,22,315291.35605939094
level_one,female,UKM,22,406151.4130496067
level_two,male,UKC,22,293000.6590504933
level_two,male,UKD,22,723391.7729252696
level_two,male,UKE,22,595946.5041796142
level_two,male,UKF,22,525900.8869709548
level_two,male,UKG,22,545785.5215968376
level_two,male,UKH,22,569223.6105904294
level_two,male,UKI,22,574066.8211806207
level_two,male,UKJ,22,879483.2409329127
level_two,male,UKK,22,609762.3771166712
level_two,male,UKL,22,323104.0354660847
level_two,male,UKM,22,578921.0737824736
level_two,female,UKC,22,239456.80831104866
level_two,female,UKD,22,648372.9980973016
level_two,female,UKE,22,495076.0269045139
level_two,female,UKF,22,460061.7330107962
level_two,female,UKG,22,471793.5464029264
level_two,female,UKH,22,535330.662750747
level_two,female,UKI,22,560821.7142848691
level_two,female,UKJ,22,764051.637292969
level_two,female,UKK,22,540431.7494342531
level_two,female,UKL,22,260517.78460153023
level_two,female,UKM,22,432991.719918888
level_three,male,UKC,22,165609.71834436865
level_three,male,UKD,22,499440.7485269266
level_three,male,UKE,22,402562.52243467077
level_three,male,UKF,22,367156.5421233536
level_three,male,UKG,22,389205.6945160894
level_three,male,UKH,22,419611.88644999254
level_three,male,UKI,22,592706.1882066153
level_three,male,UKJ,22,608046.4681446586
level_three,male,UKK,22,385392.3583983249
level_three,male,UKL,22,228420.08682959314
level_three,male,UKM,22,449515.97093326953
level_three,female,UKC,22,180284.09996103798
level_three,female,UKD,22,460668.74716865784
level_three,female,UKE,22,375610.0460852472
level_three,female,UKF,22,349639.0168745567
level_three,female,UKG,22,390497.1628854985
level_three,female,UKH,22,425149.39368090767
level_three,female,UKI,22,596157.0218151863
level_three,female,UKJ,22,617905.5742748048
level_three,female,UKK,22,385122.1329889355
level_three,female,UKL,22,227975.44416168658
level_three,female,UKM,22,514104.2994550895
level_four,male,UKC,22,228539.60787544705
level_four,male,UKD,22,698202.1201113168
level_four,male,UKE,22,478202.6109948323
level_four,male,UKF,22,403534.59345792787
level_four,male,UKG,22,524438.4454082435
level_four,male,UKH,22,655950.9373672147
level_four,male,UKI,22,1563915.111860309
level_four,male,UKJ,22,1104620.4704363097
level_four,male,UKK,22,600915.1449502641
level_four,male,UKL,22,285647.7986560345
level_four,male,UKM,22,563833.5609926269
level_four,female,UKC,22,266955.29046046326
level_four,female,UKD,22,807996.4554706843
level_four,female,UKE,22,550489.47609509
level_four,female,UKF,22,463282.3379508515
level_four,female,UKG,22,595379.9832735558
level_four,female,UKH,22,683285.781263519
level_four,female,UKI,22,1578241.3528508325
level_four,female,UKJ,22,1262265.268351415
level_four,female,UKK,22,698453.2463769823
level_four,female,UKL,22,356364.1051576392
level_four,female,UKM,22,710396.9152234273
no_qualifications,male,UKC,23,95710.1377274834
no_qualifications,male,UKD,23,276003.40625935915
no_qualifications,male,UKE,23,198506.27139079772
no_qualifications,male,UKF,23,140999.0210256497
no_qualifications,male,UKG,23,273619.21177568025
no_qualifications,male,UKH,23,187009.70425312585
no_qualifications,male,UKI,23,225726.77935437005
no_qualifications,male,UKJ,23,193936.19073654833
no_qualifications,male,UKK,23,117611.46505610959
no_qualifications,male,UKL,23,116759.31893652203
no_qualifications,male,UKM,23,213399.9616568661
no_qualifications,female,UKC,23,108060.9370953767
no_qualifications,female,UKD,23,277087.9529014092
no_qualifications,female,UKE,23,218198.3390732651
no_qualifications,female,UKF,23,148770.87836746313
no_qualifications,female,UKG,23,281046.3116005692
no_qualifications,female,UKH,23,187993.91288140157
no_qualifications,female,UKI,23,231592.98723844596
no_qualifications,female,UKJ,23,201349.06459083728
no_qualifications,female,UKK,23,113641.28579377443
no_qualifications,female,UKL,23,126491.92799285593
no_qualifications,female,UKM,23,229185.21034970865
level_one,male,UKC,23,250838.1125866238
level_one,male,UKD,23,597701.0095539659
level_one,male,UKE,23,429948.8329339989
level_one,male,UKF,23,403962.0285541559
level_one,male,UKG,23,502991.64052701194
level_one,male,UKH,23,537442.6369058429
level_one,male,UKI,23,435834.0002917082
level_one,male,UKJ,23,694561.1494215592
level_one,male,UKK,23,458903.45364457945
level_one,male,UKL,23,266005.710378283
level_one,male,UKM,23,308238.3699390798
level_one,female,UKC,23,305605.41477872286
level_one,female,UKD,23,745122.8474182799
level_one,female,UKE,23,566231.3371084459
level_one,female,UKF,23,504684.9256629529
level_one,female,UKG,23,587367.8402921
level_one,female,UKH,23,661477.6430865161
level_one,female,UKI,23,523230.6801936277
level_one,female,UKJ,23,829646.3937110429
level_one,female,UKK,23,554976.9788173683
level_one,female,UKL,23,316209.4860519809
level_one,female,UKM,23,405337.070583493
level_two,male,UKC,23,293004.18343490135
level_two,male,UKD,23,723119.9038471066
level_two,male,UKE,23,593992.8746300868
level_two,male,UKF,23,525264.3158976577
level_two,male,UKG,23,545719.5064038668
level_two,male,UKH,23,569134.7159947295
level_two,male,UKI,23,575070.6461079862
level_two,male,UKJ,23,877845.0091047216
level_two,male,UKK,23,608892.696234479
level_two,male,UKL,23,322413.44958932966
level_two,male,UKM,23,579814.8126531863
level_two,female,UKC,23,238973.286805857
level_two,female,UKD,23,649518.7869441564
level_two,female,UKE,23,495749.22459255386
level_two,female,UKF,23,459275.26727249776
level_two,female,UKG,23,473609.4203439728
level_two,female,UKH,23,536496.9349614531
level_two,female,UKI,23,560323.7791838046
level_two,female,UKJ,23,766509.0904854054
level_two,female,UKK,23,539829.5890284164
level_two,female,UKL,23,259237.04121345474
level_two,female,UKM,23,433130.6674963742
level_three,male,UKC,23,165098.59401163424
level_three,male,UKD,23,499645.59355578036
level_three,male,UKE,23,402385.0164171618
level_three,male,UKF,23,367121.48177429533
level_three,male,UKG,23,387714.8971853625
level_three,male,UKH,23,419584.2746016078
level_three,male,UKI,23,592794.0506815054
level_three,male,UKJ,23,608943.075896326
level_three,male,UKK,23,384324.1453865445
level_three,male,UKL,23,229130.58841343294
level_three,male,UKM,23,448579.8185228986
level_three,female,UKC,23,180708.07504054942
level_three,female,UKD,23,459726.162056036
level_three,female,UKE,23,374528.39116860006
level_three,female,UKF,23,349673.7644302019
level_three,female,UKG,23,390142.66173812666
level_three,female,UKH,23,425657.71479585604
level_three,female,UKI,23,598016.137932442
level_three,female,UKJ,23,616960.5545910137
level_three,female,UKK,23,384824.1694265867
level_three,female,UKL,23,228893.7743610442
level_three,female,UKM,23,512266.3397529711
level_four,male,UKC,23,228842.9259850727
level_four,male,UKD,23,696853.8801766974
level_four,male,UKE,23,478372.0053480322
level_four,male,UKF,23,403624.73858018493
level_four,male,UKG,23,523174.502489259
level_four,male,UKH,23,656824.1623433246
level_four,male,UKI,23,1562951.4420565066
level_four,male,UKJ,23,1101784.0187162526
level_four,male,UKK,23,601641.0012187704
level_four,male,UKL,23,286868.3725841352
level_four,male,UKM,23,562752.1662230336
level_four,female,UKC,23,266236.7915058364
level_four,female,UKD,23,808312.9978543528
level_four,female,UKE,23,552635.8405206444
level_four,female,UKF,23,462632.41105568915
level_four,female,UKG,23,596006.1657389166
level_four,female,UKH,23,683877.8284125275
level_four,female,UKI,23,1579728.323921183
level_four,female,UKJ,23,1262616.2456877409
level_four,female,UKK,23,698375.4295862053
level_four,female,UKL,23,355873.06715700694
level_four,female,UKM,23,711041.3603737125
no_qualifications,male,UKC,24,96463.3469875497
no_qualifications,male,UKD,24,275989.74952726497
no_qualifications,male,UKE,24,197421.2803808222
no_qualifications,male,UKF,24,140160.16993103985
no_qualifications,male,UKG,24,272600.12559220876
no_qualifications,male,UKH,24,186732.62114123238
no_qualifications,male,UKI,24,224881.84051450365
no_qualifications,male,UKJ,24,193959.55991534083
no_qualifications,male,UKK,24,117844.65456467669
no_qualifications,male,UKL,24,117657.53108861568
no_qualifications,male,UKM,24,212940.23152947804
no_qualifications,female,UKC,24,108040.27531526782
no_qualifications,female,UKD,24,277947.9195862233
no_qualifications,female,UKE,24,217467.86946333284
no_qualifications,female,UKF,24,148293.40574504487
no_qualifications,female,UKG,24,282362.45216041966
no_qualifications,female,UKH,24,187359.97023685215
no_qualifications,female,UKI,24,230730.47639120303
no_qualifications,female,UKJ,24,200906.49093454814
no_qualifications,female,UKK,24,113290.71059063557
no_qualifications,female,UKL,24,126823.52771865981
no_qualifications,female,UKM,24,229168.1148349212
level_one,male,UKC,24,251021.8500849961
level_one,male,UKD,24,598015.6620880003
level_one,male,UKE,24,431860.3399870062
level_one,male,UKF,24,404885.7609689046
level_one,male,UKG,24,502502.81102620554
level_one,male,UKH,24,537971.3058012298
level_one,male,UKI,24,436898.3059514818
level_one,male,UKJ,24,692736.8054353412
level_one,male,UKK,24,457633.48988484335
level_one,male,UKL,24,266129.25294585247
level_one,male,UKM,24,309699.9954813485
level_one,female,UKC,24,306103.9948015191
level_one,female,UKD,24,744729.7234522749
level_one,female,UKE,24,565084.9519511146
level_one,female,UKF,24,502280.3717145608
level_one,female,UKG,24,588708.4211475784
level_one,female,UKH,24,659318.1799638
level_one,female,UKI,24,522101.890589521
level_one,female,UKJ,24,826952.4382735805
level_one,female,UKK,24,556631.6952957622
level_one,female,UKL,24,316679.5996313614
level_one,female,UKM,24,406036.49749830517
level_two,male,UKC,24,292311.26687351
level_two,male,UKD,24,722847.1646024139
level_two,male,UKE,24,594738.7715900693
level_two,male,UKF,24,525207.360842077
level_two,male,UKG,24,546885.7871401872
level_two,male,UKH,24,570232.6057326264
level_two,male,UKI,24,574956.973930721
level_two,male,UKJ,24,879354.597770675
level_two,male,UKK,24,609610.1154341022
level_two,male,UKL,24,322758.30762337166
level_two,male,UKM,24,578433.7245427656
level_two,female,UKC,24,239874.25100229678
level_two,female,UKD,24,649058.6294767876
level_two,female,UKE,24,496333.2613043121
level_two,female,UKF,24,460423.66633210896
level_two,female,UKG,24,471792.84915432875
level_two,female,UKH,24,534718.0282455906
level_two,female,UKI,24,560590.8899106025
level_two,female,UKJ,24,765220.2921881748
level_two,female,UKK,24,538307.5680703374
level_two,female,UKL,24,259613.54233547527
level_two,female,UKM,24,433377.3285827126
level_three,male,UKC,24,165226.9668353101
level_three,male,UKD,24,499617.58849561954
level_three,male,UKE,24,402048.37235879654
level_three,male,UKF,24,366915.60770297685
level_three,male,UKG,24,388049.22444336
level_three,male,UKH,24,420428.652968215
level_three,male,UKI,24,592788.183894689
level_three,male,UKJ,24,608333.2126217916
level_three,male,UKK,24,384482.8884931514
level_three,male,UKL,24,229135.93770385307
level_three,male,UKM,24,449437.8248869494
level_three,female,UKC,24,181099.8651227935
level_three,female,UKD,24,460311.0850933649
level_three,female,UKE,24,373456.8956304339
level_three,female,UKF,24,349721.69451333093
level_three,female,UKG,24,388776.31421237456
level_three,female,UKH,24,426786.81803317403
level_three,female,UKI,24,598112.7619082679
level_three,female,UKJ,24,616807.6736868836
level_three,female,UKK,24,385228.51371634565
level_three,female,UKL,24,228888.99949603042
level_three,female,UKM,24,513405.53680321254
level_four,male,UKC,24,229121.86845176716
level_four,male,UKD,24,698268.2869233866
level_four,male,UKE,24,478906.83482072124
level_four,male,UKF,24,404811.8795014693
level_four,male,UKG,24,523650.27921937435
level_four,male,UKH,24,656003.6983484142
level_four,male,UKI,24,1561215.6844818892
level_four,male,UKJ,24,1103621.546183414
level_four,male,UKK,24,599416.8533493694
level_four,male,UKL,24,286530.8599567718
level_four,male,UKM,24,564071.2521558893
level_four,female,UKC,24,266204.19152677996
level_four,female,UKD,24,809327.6004156743
level_four,female,UKE,24,552590.4137213347
level_four,female,UKF,24,462322.60424595454
level_four,female,UKG,24,595190.846409115
level_four,female,UKH,24,685697.8206078269
level_four,female,UKI,24,1578676.9214546059
level_four,female,UKJ,24,1262274.6868760919
level_four,female,UKK,24,698844.9362052544
level_four,female,UKL,24,356307.57894743537
level_four,female,UKM,24,711898.0867668672
no_qualifications,male,UKC,25,96356.6487933668
no_qualifications,male,UKD,25,276133.44447533216
no_qualifications,male,UKE,25,197108.02868736794
no_qualifications,male,UKF,25,140386.6855484114
no_qualifications,male,UKG,25,273720.9952666684
no_qualifications,male,UKH,25,185683.2290445148
no_qualifications,male,UKI,25,224757.9360234512
no_qualifications,male,UKJ,25,194258.6487473418
no_qualifications,male,UKK,25,117290.95471067619
no_qualifications,male,UKL,25,117791.91402402161
no_qualifications,male,UKM,25,213809.14378689954
no_qualifications,female,UKC,25,108125.37398798995
no_qualifications,female,UKD,25,276761.43849374255
no_qualifications,female,UKE,25,218299.5094373024
no_qualifications,female,UKF,25,149399.5127924398
no_qualifications,female,UKG,25,280733.1005742642
no_qualifications,female,UKH,25,187656.1107138431
no_qualifications,female,UKI,25,230504.4445773648
no_qualifications,female,UKJ,25,200145.1120306181
no_qualifications,female,UKK,25,113524.3477707579
no_qualifications,female,UKL,25,126888.38583638896
no_qualifications,female,UKM,25,229506.9442993198
level_one,male,UKC,25,251599.23676206186
level_one,male,UKD,25,597723.9327105354
level_one,male,UKE,25,431964.2321066827
level_one,male,UKF,25,403849.827054746
level_one,male,UKG,25,501323.56578386156
level_one,male,UKH,25,537363.0358853482
level_one,male,UKI,25,437288.6160971982
level_one,male,UKJ,25,691185.0766758504
level_one,male,UKK,25,458538.29649707885
level_one,male,UKL,25,265996.4279850418
level_one,male,UKM,25,307939.168426691
level_one,female,UKC,25,306119.23590648605
level_one,female,UKD,25,745367.0148712854
level_one,female,UKE,25,564860.3398990548
level_one,female,UKF,25,502624.6673434796
level_one,female,UKG,25,587152.6839603274
level_one,female,UKH,25,660982.0654480696
level_one,female,UKI,25,522689.84630119265
level_one,female,UKJ,25,827752.4086688831
level_one,female,UKK,25,554390.153143552
level_one,female,UKL,25,316328.49816451804
level_one,female,UKM,25,405448.22625033074
level_two,male,UKC,25,294214.61069305177
level_two,male,UKD,25,723720.0891409175
level_two,male,UKE,25,596161.3183305443
level_two,male,UKF,25,525377.0589942881
level_two,male,UKG,25,545902.3096402376
level_two,male,UKH,25,569245.46700069
level_two,male,UKI,25,574864.8422896176
level_two,male,UKJ,25,879415.0402906985
level_two,male,UKK,25,608907.9446625165
level_two,male,UKL,25,321853.2008379751
level_two,male,UKM,25,579813.3131235732
level_two,female,UKC,25,239341.9871174142
level_two,female,UKD,25,647501.351488543
level_two,female,UKE,25,495429.18085259275
level_two,female,UKF,25,458838.22279162204
level_two,female,UKG,25,474134.1070994827
