education,gender,nuts1,parameter_set,vote_intention,predicted_probability
level_four,male,UKG,9,other,0.113240062903194
level_four,male,UKH,9,other,0.0438660548802404
level_four,male,UKI,9,other,0.0367852711211546
level_four,male,UKJ,9,other,0.0645215817968025
level_four,male,UKK,9,other,0.041955250079942
level_four,male,UKL,9,other,0.0170133310958415
level_four,male,UKM,9,other,0.0454120225399935
level_four,female,UKC,9,other,0.0612657055477549
level_four,female,UKD,9,other,0.0417372809631615
level_four,female,UKE,9,other,0.0733483320973177
level_four,female,UKF,9,other,0.0527277863794684
level_four,female,UKG,9,other,0.0870069981700854
level_four,female,UKH,9,other,0.0339964552259421
level_four,female,UKI,9,other,0.02662505695999
level_four,female,UKJ,9,other,0.0493994378151135
level_four,female,UKK,9,other,0.0325201323075703
level_four,female,UKL,9,other,0.0116609490423006
level_four,female,UKM,9,other,0.0292890014820594
no_qualifications,male,UKC,10,conservative,0.258234801138649
no_qualifications,male,UKD,10,conservative,0.352028893157089
no_qualifications,male,UKE,10,conservative,0.31495740240464
no_qualifications,male,UKF,10,conservative,0.47708061179831
no_qualifications,male,UKG,10,conservative,0.329035075809496
no_qualifications,male,UKH,10,conservative,0.51584022346021
no_qualifications,male,UKI,10,conservative,0.341806939056557
no_qualifications,male,UKJ,10,conservative,0.538630525637283
no_qualifications,male,UKK,10,conservative,0.363974291939059
no_qualifications,male,UKL,10,conservative,0.297666075165451
no_qualifications,male,UKM,10,conservative,0.213106600407182
no_qualifications,female,UKC,10,conservative,0.177176763829159
no_qualifications,female,UKD,10,conservative,0.253770755163053
no_qualifications,female,UKE,10,conservative,0.232940929475834
no_qualifications,female,UKF,10,conservative,0.389579716796967
no_qualifications,female,UKG,10,conservative,0.237751293798675
no_qualifications,female,UKH,10,conservative,0.415844071642335
no_qualifications,female,UKI,10,conservative,0.252183883627808
no_qualifications,female,UKJ,10,conservative,0.454962460819155
no_qualifications,female,UKK,10,conservative,0.281286910043883
no_qualifications,female,UKL,10,conservative,0.192665759868352
no_qualifications,female,UKM,10,conservative,0.137234407480857
level_one,male,UKC,10,conservative,0.23626831596418
level_one,male,UKD,10,conservative,0.33034175021537
level_one,male,UKE,10,conservative,0.297072046595589
level_one,male,UKF,10,conservative,0.465856801878788
level_one,male,UKG,10,conservative,0.305698106711011
level_one,male,UKH,10,conservative,0.49734772389999
level_one,male,UKI,10,conservative,0.322297171258605
level_one,male,UKJ,10,conservative,0.526387602002679
level_one,male,UKK,10,conservative,0.353522680908511
level_one,male,UKL,10,conservative,0.261059857753347
level_one,male,UKM,10,conservative,0.181527699996987
level_one,female,UKC,10,conservative,0.156821053109151
level_one,female,UKD,10,conservative,0.230603731172172
level_one,female,UKE,10,conservative,0.211570220939843
level_one,female,UKF,10,conservative,0.368893970274664
level_one,female,UKG,10,conservative,0.212703340895847
level_one,female,UKH,10,conservative,0.388723231576201
level_one,female,UKI,10,conservative,0.230106739679664
level_one,female,UKJ,10,conservative,0.432213516168403
level_one,female,UKK,10,conservative,0.26334739055788
level_one,female,UKL,10,conservative,0.160547823505535
level_one,female,UKM,10,conservative,0.114013469366195
level_two,male,UKC,10,conservative,0.26789131019397
level_two,male,UKD,10,conservative,0.359995771411984
level_two,male,UKE,10,conservative,0.340726828076357
level_two,male,UKF,10,conservative,0.506855156989016
level_two,male,UKG,10,conservative,0.35264724174022
level_two,male,UKH,10,conservative,0.539626649556382
level_two,male,UKI,10,conservative,0.355205061851709
level_two,male,UKJ,10,conservative,0.569120428502455
level_two,male,UKK,10,conservative,0.399295518707539
level_two,male,UKL,10,conservative,0.302823923321871
level_two,male,UKM,10,conservative,0.193412867044948
level_two,female,UKC,10,conservative,0.179591229543848
level_two,female,UKD,10,conservative,0.254622349467501
level_two,female,UKE,10,conservative,0.245410877201109
level_two,female,UKF,10,conservative,0.407160502842696
level_two,female,UKG,10,conservative,0.248447105354615
level_two,female,UKH,10,conservative,0.428315894041608
level_two,female,UKI,10,conservative,0.257107182211222
level_two,female,UKJ,10,conservative,0.473597636336708
level_two,female,UKK,10,conservative,0.301723413131405
level_two,female,UKL,10,conservative,0.190059542988401
level_two,female,UKM,10,conservative,0.122658313472646
level_three,male,UKC,10,conservative,0.274922028895344
level_three,male,UKD,10,conservative,0.359925367787449
level_three,male,UKE,10,conservative,0.347529136076372
level_three,male,UKF,10,conservative,0.497645547321556
level_three,male,UKG,10,conservative,0.362754690837102
level_three,male,UKH,10,conservative,0.538124601516825
level_three,male,UKI,10,conservative,0.353381121143508
level_three,male,UKJ,10,conservative,0.564945444981807
level_three,male,UKK,10,conservative,0.390537211429437
level_three,male,UKL,10,conservative,0.287884096001792
level_three,male,UKM,10,conservative,0.194445126768813
level_three,female,UKC,10,conservative,0.185872077890753
level_three,female,UKD,10,conservative,0.256732292451198
level_three,female,UKE,10,conservative,0.25339159227435
level_three,female,UKF,10,conservative,0.403885889938105
level_three,female,UKG,10,conservative,0.258755488294078
level_three,female,UKH,10,conservative,0.431203514413005
level_three,female,UKI,10,conservative,0.258476563577048
level_three,female,UKJ,10,conservative,0.4746465750506
level_three,female,UKK,10,conservative,0.299076202686862
level_three,female,UKL,10,conservative,0.180621815062702
level_three,female,UKM,10,conservative,0.123860752774687
level_four,male,UKC,10,conservative,0.258799705095528
level_four,male,UKD,10,conservative,0.33821244428888
level_four,male,UKE,10,conservative,0.330017221771464
level_four,male,UKF,10,conservative,0.474746428696806
level_four,male,UKG,10,conservative,0.349755822028092
level_four,male,UKH,10,conservative,0.520191700786917
level_four,male,UKI,10,conservative,0.33343771142583
level_four,male,UKJ,10,conservative,0.547975336924717
level_four,male,UKK,10,conservative,0.363823447699887
level_four,male,UKL,10,conservative,0.280408401345301
level_four,male,UKM,10,conservative,0.159224531533811
level_four,female,UKC,10,conservative,0.173512701213767
level_four,female,UKD,10,conservative,0.237866001304852
level_four,female,UKE,10,conservative,0.239683142327638
level_four,female,UKF,10,conservative,0.381659979127069
level_four,female,UKG,10,conservative,0.248235482719862
level_four,female,UKH,10,conservative,0.412708754839613
level_four,female,UKI,10,conservative,0.24090623397077
level_four,female,UKJ,10,conservative,0.457183720897752
level_four,female,UKK,10,conservative,0.276844246417539
level_four,female,UKL,10,conservative,0.176589537608388
level_four,female,UKM,10,conservative,0.0997630854383189
no_qualifications,male,UKC,10,labour,0.112278436004836
no_qualifications,male,UKD,10,labour,0.0664749372095399
no_qualifications,male,UKE,10,labour,0.132923533533358
no_qualifications,male,UKF,10,labour,0.0792759982422337
no_qualifications,male,UKG,10,labour,0.149701820802632
no_qualifications,male,UKH,10,labour,0.0818977120041826
no_qualifications,male,UKI,10,labour,0.0863111613025496
no_qualifications,male,UKJ,10,labour,0.0812467099162274
no_qualifications,male,UKK,10,labour,0.107415658100168
no_qualifications,male,UKL,10,labour,0.0716952006505733
no_qualifications,male,UKM,10,labour,0.0492366160063066
no_qualifications,female,UKC,10,labour,0.12122005252624
no_qualifications,female,UKD,10,labour,0.0727006675158259
no_qualifications,female,UKE,10,labour,0.147340346325324
no_qualifications,female,UKF,10,labour,0.0901759270605267
no_qualifications,female,UKG,10,labour,0.165110716047568
no_qualifications,female,UKH,10,labour,0.0932365152086918
no_qualifications,female,UKI,10,labour,0.0950643959538202
no_qualifications,female,UKJ,10,labour,0.0923098282370252
no_qualifications,female,UKK,10,labour,0.122366000544959
no_qualifications,female,UKL,10,labour,0.0732626084015983
no_qualifications,female,UKM,10,labour,0.0514506996822298
level_one,male,UKC,10,labour,0.151198629796272
level_one,male,UKD,10,labour,0.092673290551065
level_one,male,UKE,10,labour,0.179569361849705
level_one,male,UKF,10,labour,0.111473326960522
level_one,male,UKG,10,labour,0.200525943981705
level_one,male,UKH,10,labour,0.114463239097984
level_one,male,UKI,10,labour,0.119017318874334
level_one,male,UKJ,10,labour,0.113182930762856
level_one,male,UKK,10,labour,0.150743790241463
level_one,male,UKL,10,labour,0.0945473877540329
level_one,male,UKM,10,labour,0.063961200440885
level_one,female,UKC,10,labour,0.16029636411943
level_one,female,UKD,10,labour,0.0999327139189102
level_one,female,UKE,10,labour,0.195196543354844
level_one,female,UKF,10,labour,0.125649034606317
level_one,female,UKG,10,labour,0.216639220628825
level_one,female,UKH,10,labour,0.129065782313385
level_one,female,UKI,10,labour,0.129262491405499
level_one,female,UKJ,10,labour,0.127792464991298
level_one,female,UKK,10,labour,0.168763403121086
level_one,female,UKL,10,labour,0.0931896465662175
level_one,female,UKM,10,labour,0.0660186015026832
level_two,male,UKC,10,labour,0.0983223281865924
level_two,male,UKD,10,labour,0.0563096383210649
level_two,male,UKE,10,labour,0.121519008041092
level_two,male,UKF,10,labour,0.0691996548718521
level_two,male,UKG,10,labour,0.135849188763806
level_two,male,UKH,10,labour,0.0704005362149109
level_two,male,UKI,10,labour,0.0746490660833851
level_two,male,UKJ,10,labour,0.0702157862246188
level_two,male,UKK,10,labour,0.0984315417647328
level_two,male,UKL,10,labour,0.060783707963478
level_two,male,UKM,10,labour,0.0372659748582047
level_two,female,UKC,10,labour,0.104590006043736
level_two,female,UKD,10,labour,0.0609997473628369
level_two,female,UKE,10,labour,0.132513098500192
level_two,female,UKF,10,labour,0.078313129656067
level_two,female,UKG,10,labour,0.147492443227238
level_two,female,UKH,10,labour,0.0797947481003152
level_two,female,UKI,10,labour,0.0814795520704289
level_two,female,UKJ,10,labour,0.079500662466966
level_two,female,UKK,10,labour,0.110792193780349
level_two,female,UKL,10,labour,0.0607158789524391
level_two,female,UKM,10,labour,0.0386103094530342
level_three,male,UKC,10,labour,0.0617110955900667
level_three,male,UKD,10,labour,0.0337900587990656
level_three,male,UKE,10,labour,0.0768616674186215
level_three,male,UKF,10,labour,0.041100770966885
level_three,male,UKG,10,labour,0.0865197441883082
level_three,male,UKH,10,labour,0.0423466470330797
level_three,male,UKI,10,labour,0.0450553104558155
level_three,male,UKJ,10,labour,0.0422121908558662
level_three,male,UKK,10,labour,0.0589009800500656
level_three,male,UKL,10,labour,0.0346515049736521
level_three,male,UKM,10,labour,0.0223361538246192
level_three,female,UKC,10,labour,0.0661721051633994
level_three,female,UKD,10,labour,0.0368782249336414
level_three,female,UKE,10,labour,0.0848015494523905
level_three,female,UKF,10,labour,0.046938368493664
level_three,female,UKG,10,labour,0.0950621476198808
level_three,female,UKH,10,labour,0.0483981552401552
level_three,female,UKI,10,labour,0.0496504382371322
level_three,female,UKJ,10,labour,0.0481961909455453
level_three,female,UKK,10,labour,0.0671346454826316
level_three,female,UKL,10,labour,0.0345743954060247
level_three,female,UKM,10,labour,0.0232290457514016
level_four,male,UKC,10,labour,0.013182060568888
level_four,male,UKD,10,labour,0.00695961142140198
level_four,male,UKE,10,labour,0.016626274263888
level_four,male,UKF,10,labour,0.00847037782902165
level_four,male,UKG,10,labour,0.0190638377925404
level_four,male,UKH,10,labour,0.00884512176156422
level_four,male,UKI,10,labour,0.00940072221689485
level_four,male,UKJ,10,labour,0.00877243999926794
level_four,male,UKK,10,labour,0.0122207726114274
level_four,male,UKL,10,labour,0.00747707400844467
level_four,male,UKM,10,labour,0.00405608370685835
level_four,female,UKC,10,labour,0.0142220849586693
level_four,female,UKD,10,labour,0.00761491914985097
level_four,female,UKE,10,labour,0.0186030219780618
level_four,female,UKF,10,labour,0.00977872529744516
level_four,female,UKG,10,labour,0.0211952106067842
level_four,female,UKH,10,labour,0.0102103762403984
level_four,female,UKI,10,labour,0.0104159830135145
level_four,female,UKJ,10,labour,0.0101557623646898
level_four,female,UKK,10,labour,0.0140994635385207
level_four,female,UKL,10,labour,0.00759332135119171
level_four,female,UKM,10,labour,0.00419750396860008
no_qualifications,male,UKC,10,ukip,4.57931150734706e-05
no_qualifications,male,UKD,10,ukip,7.02466391864273e-05
no_qualifications,male,UKE,10,ukip,1.6924705132743e-05
no_qualifications,male,UKF,10,ukip,8.02693856611198e-08
no_qualifications,male,UKG,10,ukip,0.00227229325548257
no_qualifications,male,UKH,10,ukip,2.21778740160967e-06
no_qualifications,male,UKI,10,ukip,0.00115934316653825
no_qualifications,male,UKJ,10,ukip,6.44907620440529e-06
no_qualifications,male,UKK,10,ukip,0.000194040315708774
no_qualifications,male,UKL,10,ukip,0.000714510666546359
no_qualifications,male,UKM,10,ukip,0.000487900940530032
no_qualifications,female,UKC,10,ukip,3.04579088656207e-05
no_qualifications,female,UKD,10,ukip,4.72793374926883e-05
no_qualifications,female,UKE,10,ukip,1.15649802793689e-05
no_qualifications,female,UKF,10,ukip,5.62076326428943e-08
no_qualifications,female,UKG,10,ukip,0.00154624729646243
no_qualifications,female,UKH,10,ukip,1.55406561185689e-06
no_qualifications,female,UKI,10,ukip,0.000786646304750028
no_qualifications,female,UKJ,10,ukip,4.51072838493034e-06
no_qualifications,female,UKK,10,ukip,0.000136178735224727
no_qualifications,female,UKL,10,ukip,0.000449434894120177
no_qualifications,female,UKM,10,ukip,0.000313725775294149
level_one,male,UKC,10,ukip,5.05778218400671e-05
level_one,male,UKD,10,ukip,7.86733704816714e-05
level_one,male,UKE,10,ukip,1.8993055107652e-05
level_one,male,UKF,10,ukip,9.12648102739331e-08
level_one,male,UKG,10,ukip,0.00252503000913531
level_one,male,UKH,10,ukip,2.49934372215285e-06
level_one,male,UKI,10,ukip,0.00129852966692848
level_one,male,UKJ,10,ukip,7.26744708434319e-06
level_one,male,UKK,10,ukip,0.000223086837519787
level_one,male,UKL,10,ukip,0.000756948906407712
level_one,male,UKM,10,ukip,0.000506283220912412
level_one,female,UKC,10,ukip,3.30577182383017e-05
level_one,female,UKD,10,ukip,5.22316545007193e-05
level_one,female,UKE,10,ukip,1.27385839100135e-05
level_one,female,UKF,10,ukip,6.3360272766477e-08
level_one,female,UKG,10,ukip,0.00168463367293627
level_one,female,UKH,10,ukip,1.73547088386358e-06
level_one,female,UKI,10,ukip,0.000869371279858331
level_one,female,UKJ,10,ukip,5.05411391292689e-06
level_one,female,UKK,10,ukip,0.000153974134439664
level_one,female,UKL,10,ukip,0.000459457971530238
level_one,female,UKM,10,ukip,0.000321671915222742
level_two,male,UKC,10,ukip,4.55854139283356e-05
level_two,male,UKD,10,ukip,6.85416620694057e-05
level_two,male,UKE,10,ukip,1.74425225384946e-05
level_two,male,UKF,10,ukip,8.03786466218298e-08
level_two,male,UKG,10,ukip,0.00232686375967754
level_two,male,UKH,10,ukip,2.19087787148191e-06
level_two,male,UKI,10,ukip,0.00114701963836881
level_two,male,UKJ,10,ukip,6.39201845670295e-06
level_two,male,UKK,10,ukip,0.000202280639240293
level_two,male,UKL,10,ukip,0.000697793074839361
level_two,male,UKM,10,ukip,0.000426884232028038
level_two,female,UKC,10,ukip,2.98594001143474e-05
level_two,female,UKD,10,ukip,4.56822279149144e-05
level_two,female,UKE,10,ukip,1.17185667669349e-05
level_two,female,UKF,10,ukip,5.59786986265533e-08
level_two,female,UKG,10,ukip,0.00155763275510817
level_two,female,UKH,10,ukip,1.52798341985467e-06
level_two,female,UKI,10,ukip,0.000770951268054469
level_two,female,UKJ,10,ukip,4.45383463302589e-06
level_two,female,UKK,10,ukip,0.000140200857433969
level_two,female,UKL,10,ukip,0.000428923787358791
level_two,female,UKM,10,ukip,0.000272092515274729
level_three,male,UKC,10,ukip,7.89138994009237e-05
level_three,male,UKD,10,ukip,0.000115694761520235
level_three,male,UKE,10,ukip,3.00437850697054e-05
level_three,male,UKF,10,ukip,1.3348986072415e-07
level_three,male,UKG,10,ukip,0.00403426775380749
level_three,male,UKH,10,ukip,3.69447683820879e-06
level_three,male,UKI,10,ukip,0.00192566677485614
level_three,male,UKJ,10,ukip,1.07405642897671e-05
level_three,male,UKK,10,ukip,0.000334190635674392
level_three,male,UKL,10,ukip,0.00111849168546042
level_three,male,UKM,10,ukip,0.000723215664315935
level_three,female,UKC,10,ukip,5.20689374899555e-05
level_three,female,UKD,10,ukip,7.76565686740807e-05
level_three,female,UKE,10,ukip,2.04037336254291e-05
level_three,female,UKF,10,ukip,9.37698042499003e-08
level_three,female,UKG,10,ukip,0.00273214145738649
level_three,female,UKH,10,ukip,2.59698203797506e-06
level_three,female,UKI,10,ukip,0.00130641904299525
level_three,female,UKJ,10,ukip,7.54301769734807e-06
level_three,female,UKK,10,ukip,0.000234402059867138
level_three,female,UKL,10,ukip,0.000686598672781081
level_three,female,UKM,10,ukip,0.00046262347398608
level_four,male,UKC,10,ukip,5.19001676400042e-05
level_four,male,UKD,10,ukip,7.51995647741042e-05
level_four,male,UKE,10,ukip,1.96796398530636e-05
level_four,male,UKF,10,ukip,8.61719961796016e-08
level_four,male,UKG,10,ukip,0.00269968341926744
level_four,male,UKH,10,ukip,2.42495650068673e-06
level_four,male,UKI,10,ukip,0.00125261490499837
level_four,male,UKJ,10,ukip,6.98812232358783e-06
level_four,male,UKK,10,ukip,0.000213808791952
level_four,male,UKL,10,ukip,0.000761878866982012
level_four,male,UKM,10,ukip,0.000417166188308206
level_four,female,UKC,10,ukip,3.44239951520049e-05
level_four,female,UKD,10,ukip,5.0578051018031e-05
level_four,female,UKE,10,ukip,1.35377772989765e-05
level_four,female,UKF,10,ukip,6.11526623967997e-08
level_four,female,UKG,10,ukip,0.0018469547225045
level_four,female,UKH,10,ukip,1.72070148378373e-06
level_four,female,UKI,10,ukip,0.000853587973659035
level_four,female,UKJ,10,ukip,4.97306864043075e-06
level_four,female,UKK,10,ukip,0.000151658275573142
level_four,female,UKL,10,ukip,0.000475717815653546
level_four,female,UKM,10,ukip,0.000265411219702085
no_qualifications,male,UKC,10,libdem,0.0193861606666962
no_qualifications,male,UKD,10,libdem,0.0681842698488546
no_qualifications,male,UKE,10,libdem,0.0384114683251754
no_qualifications,male,UKF,10,libdem,0.135059070927972
no_qualifications,male,UKG,10,libdem,0.0333524888782589
no_qualifications,male,UKH,10,libdem,0.0859558289440314
no_qualifications,male,UKI,10,libdem,0.10281079032992
no_qualifications,male,UKJ,10,libdem,0.0968244172327231
no_qualifications,male,UKK,10,libdem,0.163108094319752
no_qualifications,male,UKL,10,libdem,0.0984206975494307
no_qualifications,male,UKM,10,libdem,0.0317983012836437
no_qualifications,female,UKC,10,libdem,0.0156980194222205
no_qualifications,female,UKD,10,libdem,0.0565409295233935
no_qualifications,female,UKE,10,libdem,0.0321514464806656
no_qualifications,female,UKF,10,libdem,0.118777434160683
no_qualifications,female,UKG,10,libdem,0.0276982160706251
no_qualifications,female,UKH,10,libdem,0.0744365826645691
no_qualifications,female,UKI,10,libdem,0.0869348581608025
no_qualifications,female,UKJ,10,libdem,0.0841473564080898
no_qualifications,female,UKK,10,libdem,0.145187111508942
no_qualifications,female,UKL,10,libdem,0.0767097557259084
no_qualifications,female,UKM,10,libdem,0.0249651478110727
level_one,male,UKC,10,libdem,0.0142934170950659
level_one,male,UKD,10,libdem,0.0517033600732065
level_one,male,UKE,10,libdem,0.0289846617453953
level_one,male,UKF,10,libdem,0.106366231739821
level_one,male,UKG,10,libdem,0.0248426833010727
level_one,male,UKH,10,libdem,0.0658227367944482
level_one,male,UKI,10,libdem,0.0790835914514026
level_one,male,UKJ,10,libdem,0.0746194249504538
level_one,male,UKK,10,libdem,0.131440191692921
level_one,male,UKL,10,libdem,0.0710973603801347
level_one,male,UKM,10,libdem,0.0221079783645502
level_one,female,UKC,10,libdem,0.0113567061242954
level_one,female,UKD,10,libdem,0.042093200833282
level_one,female,UKE,10,libdem,0.0237374222523998
level_one,female,UKF,10,libdem,0.0918756920312611
level_one,female,UKG,10,libdem,0.0201776498148878
level_one,female,UKH,10,libdem,0.0561751926167264
level_one,female,UKI,10,libdem,0.0654745695810682
level_one,female,UKJ,10,libdem,0.0640395431344133
level_one,female,UKK,10,libdem,0.113736944424643
level_one,female,UKL,10,libdem,0.0531408236509571
level_one,female,UKM,10,libdem,0.0171102355903285
level_two,male,UKC,10,libdem,0.0137331349072418
level_two,male,UKD,10,libdem,0.0481955842329901
level_two,male,UKE,10,libdem,0.0284293408813523
level_two,male,UKF,10,libdem,0.100840967652297
level_two,male,UKG,10,libdem,0.0244195588971605
level_two,male,UKH,10,libdem,0.0617938791786788
level_two,male,UKI,10,libdem,0.0750058089187328
level_two,male,UKJ,10,libdem,0.0704078885185984
level_two,male,UKK,10,libdem,0.128701312741356
level_two,male,UKL,10,libdem,0.0702480276718932
level_two,male,UKM,10,libdem,0.019888713646094
level_two,female,UKC,10,libdem,0.0109310802270926
level_two,female,UKD,10,libdem,0.0393418892143118
level_two,female,UKE,10,libdem,0.0233031675014387
level_two,female,UKF,10,libdem,0.0871583137136864
level_two,female,UKG,10,libdem,0.0198912019415648
level_two,female,UKH,10,libdem,0.052893012056852
level_two,female,UKI,10,libdem,0.0622206932995344
level_two,female,UKJ,10,libdem,0.060431832675077
level_two,female,UKK,10,libdem,0.111485440294516
level_two,female,UKL,10,libdem,0.0530873404410968
level_two,female,UKM,10,libdem,0.0154330718344444
level_three,male,UKC,10,libdem,0.0209851457608578
level_three,male,UKD,10,libdem,0.0706481795781441
level_three,male,UKE,10,libdem,0.0428638946332067
level_three,male,UKF,10,libdem,0.141635983408739
level_three,male,UKG,10,libdem,0.0372594015314489
level_three,male,UKH,10,libdem,0.0901127328291885
level_three,male,UKI,10,libdem,0.107666857450265
level_three,male,UKJ,10,libdem,0.101551793030199
level_three,male,UKK,10,libdem,0.177383549020257
level_three,male,UKL,10,libdem,0.0970303413306012
level_three,male,UKM,10,libdem,0.0296271246976798
level_three,female,UKC,10,libdem,0.0168545045808529
level_three,female,UKD,10,libdem,0.0583948336604973
level_three,female,UKE,10,libdem,0.0356462107762587
level_three,female,UKF,10,libdem,0.124832245955025
level_three,female,UKG,10,libdem,0.0307721968710898
level_three,female,UKH,10,libdem,0.0782367298660379
level_three,female,UKI,10,libdem,0.0909289198937033
level_three,female,UKJ,10,libdem,0.0885518506336121
level_three,female,UKK,10,libdem,0.157606949277541
level_three,female,UKL,10,libdem,0.0737458153612638
level_three,female,UKM,10,libdem,0.0231315737226184
level_four,male,UKC,10,libdem,0.0279166870937657
level_four,male,UKD,10,libdem,0.0916734636420026
level_four,male,UKE,10,libdem,0.0564111715362772
level_four,male,UKF,10,libdem,0.178843148481671
level_four,male,UKG,10,libdem,0.0501811403554099
level_four,male,UKH,10,libdem,0.117698085289365
level_four,male,UKI,10,libdem,0.137943846485444
level_four,male,UKJ,10,libdem,0.130716894713712
level_four,male,UKK,10,libdem,0.21968173731644
level_four,male,UKL,10,libdem,0.131060080102411
level_four,male,UKM,10,libdem,0.0344405497079342
level_four,female,UKC,10,libdem,0.0225708953665938
level_four,female,UKD,10,libdem,0.076257696875759
level_four,female,UKE,10,libdem,0.0476585988864822
level_four,female,UKF,10,libdem,0.160575898280899
level_four,female,UKG,10,libdem,0.0419824390749971
level_four,female,UKH,10,libdem,0.103670940017945
level_four,female,UKI,10,libdem,0.117862656845875
level_four,female,UKJ,10,libdem,0.116218975774637
level_four,female,UKK,10,libdem,0.199404477789913
level_four,female,UKL,10,libdem,0.101908876675539
level_four,female,UKM,10,libdem,0.0268061729134049
no_qualifications,male,UKC,10,green,0.532125231900279
no_qualifications,male,UKD,10,green,0.487340253352677
no_qualifications,male,UKE,10,green,0.397552255033785
no_qualifications,male,UKF,10,green,0.281995266940814
no_qualifications,male,UKG,10,green,0.387756209219859
no_qualifications,male,UKH,10,green,0.291154462121936
no_qualifications,male,UKI,10,green,0.44279545767592
no_qualifications,male,UKJ,10,green,0.253347045602734
no_qualifications,male,UKK,10,green,0.295703781062554
no_qualifications,male,UKL,10,green,0.343341709433803
no_qualifications,male,UKM,10,green,0.314416852685877
no_qualifications,female,UKC,10,green,0.628293944712083
no_qualifications,female,UKD,10,green,0.597878202751979
no_qualifications,female,UKE,10,green,0.497894370510138
no_qualifications,female,UKF,10,green,0.381227633559684
no_qualifications,female,UKG,10,green,0.493566184993386
no_qualifications,female,UKH,10,green,0.397185310894297
no_qualifications,female,UKI,10,green,0.546435362384348
no_qualifications,female,UKJ,10,green,0.345687250780364
no_qualifications,female,UKK,10,green,0.396951425176664
no_qualifications,female,UKL,10,green,0.414141870196367
no_qualifications,female,UKM,10,green,0.386492322895055
level_one,male,UKC,10,green,0.547178994678206
level_one,male,UKD,10,green,0.508335457206456
level_one,male,UKE,10,green,0.415541714967947
level_one,male,UKF,10,green,0.298841783965589
level_one,male,UKG,10,green,0.401523581884891
level_one,male,UKH,10,green,0.305859816849113
level_one,male,UKI,10,green,0.461944829657212
level_one,male,UKJ,10,green,0.26613672541493
level_one,male,UKK,10,green,0.316840164125259
level_one,male,UKL,10,green,0.339013062874002
level_one,male,UKM,10,green,0.304072096069335
level_one,female,UKC,10,green,0.63471372055847
level_one,female,UKD,10,green,0.614992203529225
level_one,female,UKE,10,green,0.510668184077909
level_one,female,UKF,10,green,0.400445305408331
level_one,female,UKG,10,green,0.500924644372775
level_one,female,UKH,10,green,0.413361428907854
level_one,female,UKI,10,green,0.562308885816739
level_one,female,UKJ,10,green,0.360980285523623
level_one,female,UKK,10,green,0.418177843959425
level_one,female,UKL,10,green,0.394493145841545
level_one,female,UKM,10,green,0.369226216449396
level_two,male,UKC,10,green,0.583737500742911
level_two,male,UKD,10,green,0.523985156998646
level_two,male,UKE,10,green,0.451479608481771
level_two,male,UKF,10,green,0.311137525596903
level_two,male,UKG,10,green,0.437430883770992
level_two,male,UKH,10,green,0.316909842407757
level_two,male,UKI,10,green,0.482691865030654
level_two,male,UKJ,10,green,0.276674267941644
level_two,male,UKK,10,green,0.339653785231536
level_two,male,UKL,10,green,0.36943765913035
level_two,male,UKM,10,green,0.303102489076073
level_two,female,UKC,10,green,0.678791655416286
level_two,female,UKD,10,green,0.636593348317922
level_two,female,UKE,10,green,0.555952519087534
level_two,female,UKF,10,green,0.41835507787384
level_two,female,UKG,10,green,0.547805790189324
level_two,female,UKH,10,green,0.430297934729229
level_two,female,UKI,10,green,0.59010467508218
level_two,female,UKJ,10,green,0.376093534155172
level_two,female,UKK,10,green,0.450311685322624
level_two,female,UKL,10,green,0.435495053718
level_two,female,UKM,10,green,0.369346822576294
level_three,male,UKC,10,green,0.594795991966457
level_three,male,UKD,10,green,0.520786978160181
level_three,male,UKE,10,green,0.4579123872711
level_three,male,UKF,10,green,0.30446791335291
level_three,male,UKG,10,green,0.447386533141834
level_three,male,UKH,10,green,0.314918035603524
level_three,male,UKI,10,green,0.477531141964891
level_three,male,UKJ,10,green,0.273966395509173
level_three,male,UKK,10,green,0.33065070004496
level_three,male,UKL,10,green,0.349046552178973
level_three,male,UKM,10,green,0.302637217038219
level_three,female,UKC,10,green,0.696535493127254
level_three,female,UKD,10,green,0.637018042424913
level_three,female,UKE,10,green,0.569840387511214
level_three,female,UKF,10,green,0.412821273250371
level_three,female,UKG,10,green,0.566343880407501
level_three,female,UKH,10,green,0.430870111520594
level_three,female,UKI,10,green,0.588914720313466
level_three,female,UKJ,10,green,0.375272658203935
level_three,female,UKK,10,green,0.443491174980843
level_three,female,UKL,10,green,0.410736530243588
level_three,female,UKM,10,green,0.369961677983696
level_four,male,UKC,10,green,0.622744223459822
level_four,male,UKD,10,green,0.539041834175894
level_four,male,UKE,10,green,0.477690924274382
level_four,male,UKF,10,green,0.313205456020067
level_four,male,UKG,10,green,0.47626378969546
level_four,male,UKH,10,green,0.329426773118864
level_four,male,UKI,10,green,0.494282618511613
level_four,male,UKJ,10,green,0.284086079812904
level_four,male,UKK,10,green,0.337030935776147
level_four,male,UKL,10,green,0.378707209159858
level_four,male,UKM,10,green,0.278070104461111
level_four,female,UKC,10,green,0.732923136743576
level_four,female,UKD,10,green,0.660537821352237
level_four,female,UKE,10,green,0.601989651900817
level_four,female,UKF,10,green,0.428932446739251
level_four,female,UKG,10,green,0.609212410287819
level_four,female,UKH,10,green,0.454885761331819
level_four,female,UKI,10,green,0.612314343679061
level_four,female,UKJ,10,green,0.394235896764352
